07:00:49,19,28.4,77.2
07:01:50,24,28.4,77.1
07:02:50,22,28.4,77.3
07:03:50,14,28.4,77.4
07:04:50,21,28.4,77.4
07:05:50,14,28.4,77.4
07:06:50,14,28.3,77.6
07:07:50,9,28.3,77.9
07:08:50,17,28.3,77.7
07:09:50,19,28.3,77.7
07:10:50,7,28.3,77.7
07:11:50,27,28.3,77.8
07:12:50,7,28.2,77.9
07:13:50,12,28.2,78.2
07:14:50,14,28.1,78.4
07:15:50,29,28.1,78.3
07:16:50,24,28.1,78.2
07:17:50,21,28.1,78.3
07:18:50,19,28.1,78.3
07:19:50,20,28.1,78.4
07:20:50,18,28.1,78.4
07:21:50,17,28.1,78.4
07:22:50,21,28.1,78.1
07:23:50,10,28.1,77.9
07:24:50,26,28.1,77.8
07:25:50,21,28.1,77.9
07:26:50,21,28.1,78.2
07:27:50,19,28.1,78.2
07:28:50,19,28.2,78.1
07:29:50,24,28.2,77.9
07:30:50,17,28.2,77.9
07:31:50,14,28.2,77.9
07:32:50,19,28.1,78.0
07:33:50,20,28.1,78.0
07:34:50,18,28.1,77.9
07:35:50,15,28.1,77.9
07:36:50,23,28.1,77.7
07:37:50,35,28.1,77.4
07:38:50,15,28.2,77.0
07:39:50,23,28.2,76.9
07:40:50,22,28.2,76.8
07:41:50,20,28.2,77.0
07:42:50,16,28.2,77.2
07:43:50,21,28.2,77.4
07:44:51,16,28.3,77.4
07:45:51,24,28.3,77.4
07:46:51,16,28.3,77.2
07:47:51,14,28.3,76.6
07:48:51,19,28.3,75.8
07:49:51,21,28.3,76.1
07:50:51,23,28.3,75.9
07:51:51,34,28.3,75.8
07:52:51,18,28.4,75.9
07:53:51,10,28.4,76.2
07:54:51,31,28.4,76.0
07:55:51,26,28.4,76.3
07:56:51,22,28.4,76.2
07:57:51,18,28.4,76.3
07:58:51,28,28.5,76.2
07:59:51,15,28.4,76.1
08:00:51,21,28.4,76.4
08:01:51,28,28.4,76.5
08:02:51,17,28.4,76.4
08:03:51,25,28.5,76.2
08:04:51,27,28.5,75.7
08:05:51,18,28.5,75.9
08:06:51,19,28.5,75.9
08:07:51,29,28.5,76.0
08:08:52,21,28.6,75.8
08:09:52,24,28.6,75.8
08:10:52,19,28.6,75.7
08:11:52,19,28.7,76.0
08:12:52,23,28.7,76.0
08:13:52,28,28.7,76.0
08:14:52,20,28.7,75.9
08:15:52,17,28.7,75.7
08:16:52,20,28.8,75.8
08:17:52,30,28.8,75.7
08:18:52,14,28.8,75.7
08:19:52,29,28.8,75.8
08:20:52,16,28.8,75.1
08:21:52,20,28.7,75.8
08:22:52,23,28.7,74.6
08:23:52,16,28.7,74.8
08:24:52,20,28.7,75.0
08:25:52,21,28.7,74.4
08:26:52,27,28.7,74.3
08:27:52,26,28.8,74.0
08:28:52,12,28.7,74.3
08:29:53,19,28.7,74.3
08:30:53,20,28.8,74.4
08:31:53,22,28.8,74.5
08:32:53,22,28.9,74.5
08:33:53,19,28.8,74.8
08:34:53,22,28.8,75.0
08:35:53,21,28.9,74.7
08:36:53,22,29.0,74.4
08:37:53,26,29.0,74.4
08:38:53,21,29.0,74.4
08:39:53,20,29.0,74.0
08:40:54,10,29.0,73.8
08:41:54,19,29.0,73.6
08:42:54,18,29.0,73.1
08:43:54,27,29.0,72.8
08:44:54,22,29.0,72.9
08:45:54,23,29.1,72.9
08:46:54,20,29.1,73.0
08:47:54,17,29.1,73.2
08:48:54,15,29.1,73.3
08:49:54,24,29.1,73.2
08:50:54,13,29.1,73.0
08:51:54,24,29.1,72.9
08:52:55,24,29.1,72.5
08:53:55,13,29.1,72.5
08:54:55,18,29.1,72.7
08:55:55,19,29.1,72.5
08:56:55,25,29.1,72.8
08:57:55,22,29.1,73.1
08:58:55,34,29.0,72.9
08:59:55,23,29.0,73.1
09:00:55,28,29.1,72.9
09:01:55,23,29.1,72.5
09:02:55,24,29.1,72.8
09:03:55,19,29.1,72.6
09:04:55,27,29.1,72.6
09:05:55,23,29.1,72.6
09:06:55,21,29.2,72.4
09:07:55,27,29.1,72.2
09:08:56,24,29.1,72.1
09:09:56,16,29.1,72.4
09:10:56,15,29.2,72.1
09:11:56,22,29.2,72.3
09:12:56,18,29.1,72.6
09:13:56,26,29.2,72.6
09:14:56,13,29.2,72.5
09:15:56,12,29.2,72.8
09:16:56,24,29.2,73.0
09:17:56,19,29.2,72.7
09:18:56,29,29.2,72.6
09:19:56,22,29.2,72.8
09:20:56,31,29.2,72.5
09:21:56,18,29.2,72.6
09:22:56,20,29.3,73.1
09:23:56,19,29.3,72.9
09:24:57,18,29.4,72.6
09:25:57,20,29.4,72.7
09:26:57,9,29.4,72.7
09:27:57,27,29.4,72.7
09:28:57,22,29.4,72.7
09:29:57,24,29.4,73.1
09:30:57,12,29.5,72.5
09:31:57,28,29.6,72.1
09:32:57,29,29.7,71.8
09:33:57,20,29.7,71.6
09:34:57,15,29.8,71.9
09:35:57,29,29.8,71.8
09:36:57,18,29.8,71.7
09:37:57,19,29.8,71.6
09:38:58,19,29.9,70.6
09:39:58,19,29.9,70.6
09:40:58,21,29.9,70.7
09:41:58,18,30.0,70.6
09:42:58,10,30.0,71.2
09:43:58,28,30.0,70.7
09:44:58,25,30.1,70.6
09:45:58,21,30.2,69.7
09:46:58,24,30.2,69.5
09:47:58,21,30.2,69.9
09:48:58,29,30.3,70.3
09:49:59,22,30.2,70.6
09:50:59,21,30.2,69.5
09:51:59,11,30.3,69.8
09:52:59,19,30.3,69.8
09:53:59,21,30.3,68.1
09:54:59,17,30.3,68.6
09:55:59,18,30.3,68.6
09:56:59,22,30.3,68.2
09:57:59,19,30.3,68.4
09:58:59,21,30.3,68.3
09:59:59,32,30.4,68.1
10:00:59,18,30.4,67.7
10:01:59,24,30.5,67.5
10:02:59,20,30.5,67.7
10:04:00,25,30.5,68.1
10:05:00,24,30.5,68.7
10:06:00,9,30.5,68.9
10:07:00,12,30.5,69.0
10:08:00,24,30.5,69.3
10:09:00,25,30.6,69.1
10:10:00,18,30.6,69.2
10:11:00,20,30.6,69.4
10:12:00,21,30.6,68.7
10:13:00,29,30.6,68.9
10:14:00,19,30.7,68.8
10:15:00,30,30.7,68.8
10:16:00,27,30.7,68.7
10:17:00,19,30.8,68.3
10:18:00,30,30.8,68.4
10:19:00,28,30.8,68.6
10:20:00,19,30.7,68.7
10:21:00,26,30.7,69.5
10:22:01,22,30.8,69.3
10:23:01,29,30.9,68.9
10:24:01,21,30.8,68.7
10:25:01,30,30.8,68.4
10:26:01,26,30.8,68.0
10:27:01,23,30.8,68.2
10:28:01,15,30.8,67.6
10:29:01,27,30.9,67.2
10:30:01,18,30.9,66.8
10:31:01,21,30.9,66.7
10:32:01,14,30.9,66.6
10:33:01,23,30.9,67.1
10:34:01,19,30.8,67.1
10:35:01,20,30.8,67.3
10:36:01,15,30.7,67.6
10:37:01,18,30.7,67.7
10:38:02,31,30.7,68.0
10:39:02,22,30.8,68.1
10:40:02,16,30.8,68.3
10:41:02,32,30.7,68.4
10:42:02,19,30.7,68.7
10:43:02,34,30.7,69.0
10:44:02,24,30.8,68.7
10:45:02,25,30.8,68.5
10:46:02,28,30.9,68.7
10:47:02,18,30.9,68.7
10:48:03,26,30.9,68.8
10:49:03,26,30.9,68.7
10:50:03,20,31.0,69.0
10:51:03,24,30.9,68.9
10:52:03,31,30.9,68.6
10:53:03,28,30.9,68.8
10:54:03,34,30.9,69.0
10:55:03,19,30.9,68.9
10:56:04,28,30.9,69.3
10:57:04,20,30.9,69.8
10:58:04,24,31.0,69.4
10:59:04,16,31.0,69.3
11:00:04,19,31.1,69.5
11:01:04,20,31.1,69.2
11:02:04,13,31.1,69.3
11:03:04,15,31.1,69.6
11:04:04,25,31.1,69.7
11:05:04,21,31.0,69.8
11:06:04,15,31.0,69.8
11:07:05,27,30.9,70.3
11:08:05,21,30.9,70.6
11:09:05,31,30.8,70.7
11:10:05,14,30.8,71.5
11:11:05,24,30.8,71.7
11:12:05,30,30.8,72.1
11:13:05,19,30.8,72.5
11:14:05,10,30.7,72.8
11:15:05,18,30.8,73.0
11:16:05,31,30.8,73.2
11:17:06,25,30.8,73.2
11:18:06,25,30.8,73.0
11:19:06,21,30.7,73.4
11:20:06,22,30.7,73.4
11:21:06,19,30.7,73.5
11:22:06,16,30.7,73.5
11:23:06,31,30.7,73.6
11:24:06,20,30.6,73.3
11:25:06,20,30.5,73.9
11:26:06,18,30.5,74.0
11:27:06,20,30.5,73.9
11:28:06,17,30.5,74.0
11:29:07,31,30.6,74.1
11:30:07,24,30.6,74.4
11:31:07,24,30.6,74.7
11:32:07,20,30.6,74.9
11:33:07,26,30.6,74.9
11:34:07,27,30.6,74.7
11:35:07,27,30.6,74.6
11:36:07,27,30.6,75.0
11:37:07,28,30.6,74.6
11:38:07,23,30.6,74.7
11:39:07,16,30.5,75.0
11:40:07,27,30.5,74.9
11:41:07,18,30.4,75.3
11:42:07,15,30.4,75.1
11:43:07,22,30.4,74.5
11:44:08,29,30.4,74.7
11:45:08,20,30.4,75.2
11:46:08,16,30.4,75.5
11:47:08,17,30.5,75.6
11:48:08,26,30.5,75.6
11:49:08,32,30.5,75.3
11:50:08,18,30.4,75.3
11:51:08,9,30.4,75.2
11:52:08,31,30.4,74.8
11:53:08,15,30.4,75.0
11:54:08,24,30.4,75.1
11:55:09,21,30.5,75.0
11:56:09,28,30.4,75.3
11:57:09,21,30.4,75.2
11:58:09,18,30.4,75.4
11:59:09,22,30.4,75.5
12:00:09,22,30.3,75.6
12:01:09,19,30.3,75.6
12:02:09,19,30.3,75.7
12:03:09,22,30.3,75.8
12:04:09,29,30.3,75.9
12:05:09,17,30.3,75.9
12:06:10,19,30.3,75.9
12:07:10,19,30.3,76.0
12:08:10,15,30.3,75.9
12:09:10,23,30.2,75.7
12:10:10,20,30.2,75.6
12:11:10,18,30.2,75.4
12:12:10,11,30.1,75.5
12:13:10,16,30.1,75.8
12:14:10,33,30.2,75.9
12:15:10,15,30.2,75.8
12:16:11,31,30.2,75.9
12:17:11,17,30.2,75.5
12:18:11,13,30.1,75.3
12:19:11,16,30.1,75.4
12:20:11,24,30.1,75.5
12:21:11,18,30.1,75.6
12:22:11,17,30.1,75.6
12:23:11,16,30.2,75.6
12:24:11,22,30.1,75.4
12:25:12,12,30.2,75.4
12:26:12,19,30.2,75.5
12:27:12,12,30.1,75.4
12:28:12,22,30.1,75.5
12:29:12,19,30.1,75.5
12:30:12,18,30.1,75.5
12:31:12,17,30.1,75.5
12:32:12,13,30.0,75.6
12:33:12,22,30.0,75.5
12:34:12,25,30.1,75.5
12:35:13,20,30.1,75.5
12:36:13,24,30.0,75.3
12:37:13,28,30.1,75.1
12:38:13,20,30.1,74.8
12:39:13,21,30.1,74.7
12:40:13,13,30.1,74.6
12:41:13,26,30.1,74.2
12:42:13,19,30.2,73.8
12:43:13,15,30.3,73.7
12:44:13,20,30.3,73.8
12:45:13,18,30.3,73.6
12:46:13,18,30.3,73.3
12:47:13,21,30.4,73.0
12:48:13,23,30.4,72.9
12:49:13,16,30.4,72.9
12:50:13,21,30.4,72.7
12:51:14,24,30.4,72.6
12:52:14,20,30.4,72.3
12:53:14,17,30.4,72.4
12:54:14,20,30.4,72.5
12:55:14,14,30.4,72.2
12:56:14,23,30.4,72.2
12:57:14,20,30.4,72.2
12:58:14,22,30.4,72.3
12:59:14,15,30.4,72.3
13:00:14,19,30.3,72.3
13:01:14,19,30.3,72.1
13:02:14,22,30.4,72.0
13:03:14,23,30.4,72.3
13:04:14,15,30.4,72.3
13:05:14,21,30.4,72.4
13:06:14,19,30.3,72.5
13:07:15,8,30.3,72.5
13:08:15,16,30.3,72.3
13:09:15,13,30.3,72.1
13:10:15,22,30.2,72.2
